ID,plant_id,family,taxon_name,refstand,ref_short
1129,wcsCmp442615,Gentianaceae,Tripterospermum taiwanense,3586,Zhonghua Bencao: Materia Medica of China (1998)
1130,wcsCmp442639,Gentianaceae,Tripterospermum volubile,100236,"Indian Med. Pl. Database (TDU, 2020)"
1131,wcsCmp442639,Gentianaceae,Tripterospermum volubile,3586,Zhonghua Bencao: Materia Medica of China (1998)
1132,wcsCmp1258599,Gentianaceae,Tripterospermum volubile subsp. volubile,100236,"Indian Med. Pl. Database (TDU, 2020)"
1133,wcsCmp1258599,Gentianaceae,Tripterospermum volubile subsp. volubile,3586,Zhonghua Bencao: Materia Medica of China (1998)
1134,wcsCmp449366,Loganiaceae,Usteria guineensis,8734,"Med. Pl. Trop. Africa (Schmelzer et al., 2008)"
1135,wcsCmp449366,Loganiaceae,Usteria guineensis,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1136,wcsCmp449366,Loganiaceae,Usteria guineensis,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1137,wcsCmp999060,Gentianaceae,Utania racemosa,100228,"Conservation of Indonesian Medicinal Plants (Cahyaningsih, 2020)"
1138,wcsCmp999060,Gentianaceae,Utania racemosa,100236,"Indian Med. Pl. Database (TDU, 2020)"
1139,wcsCmp999060,Gentianaceae,Utania racemosa,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1140,wcsCmp999060,Gentianaceae,Utania racemosa,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1141,wcsCmp458145,Gentianaceae,Veratrilla baillonii,3586,Zhonghua Bencao: Materia Medica of China (1998)
1142,wcsCmp467395,Gentianaceae,Xestaea lisianthoides,100242,"Plants for Malaria, Plants for Fever (Milliken, 2021)"
1143,wcsCmp470512,Gentianaceae,Zeltnera exaltata,5473,"Native American Ethnobotany (Moerman, 1998)"
1144,wcsCmp470512,Gentianaceae,Zeltnera exaltata,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1145,wcsCmp470540,Gentianaceae,Zeltnera muehlenbergii,5473,"Native American Ethnobotany (Moerman, 1998)"
1146,wcsCmp470540,Gentianaceae,Zeltnera muehlenbergii,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
1147,wcsCmp470538,Gentianaceae,Zeltnera stricta,5525,"Pl. Med. Totius Mundi (Penso & Proserpio, 1997)"
1148,wcsCmp470520,Gentianaceae,Zeltnera venusta,5473,"Native American Ethnobotany (Moerman, 1998)"
1149,wcsCmp470520,Gentianaceae,Zeltnera venusta,100023,U.S. FDA Substance Registration System (2016)
1150,wcsCmp470520,Gentianaceae,Zeltnera venusta,8450,"U.S. Homeopathic Pharmacopoeia (HPUS, 2009)"
1151,wcsCmp470520,Gentianaceae,Zeltnera venusta,3561,"World Dictionary of Med. & Pois. Pl. (Quattrocchi, 2012)"
